"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-01-14,"Adults_18plus",10975757,,10663167,5300211,11971129,.9169,.8907,.4427
2022-01-14,"Ontario_12plus",11806311,,11458574,5310379,12932471,.9129,.8860,.4106
2022-01-14,"Ontario_5plus",12329152,,11515545,5310379,14010998,.8800,.8219,.3790
2022-01-14,"Undisclosed_or_missing",4017,,1503,46,0,,,
2022-01-15,"05-11yrs",529088,,64155,0,1078527,.4906,.0595,.0000
2022-01-15,"12-17yrs",831089,,795976,10617,961342,.8645,.8280,.0110
2022-01-15,"18-29yrs",2144000,,2041813,625274,2485231,.8627,.8216,.2516
2022-01-15,"30-39yrs",1810160,,1743106,644003,2034796,.8896,.8566,.3165
2022-01-15,"40-49yrs",1665079,,1621386,700255,1853436,.8984,.8748,.3778
2022-01-15,"50-59yrs",1844167,,1805907,984053,2042065,.9031,.8844,.4819
2022-01-15,"60-69yrs",1709954,,1680792,1114108,1765205,.9687,.9522,.6311
2022-01-15,"70-79yrs",1135251,,1118555,855179,1134561,.9999,.9859,.7538
2022-01-15,"80+",673185,,657292,507450,655835,.9999,.9999,.7737
2022-01-15,"Adults_18plus",10981796,,10668851,5430322,11971129,.9174,.8912,.4536
2022-01-15,"Ontario_12plus",11812885,,11464827,5440939,12932471,.9134,.8865,.4207
2022-01-15,"Ontario_5plus",12341973,,11528982,5440939,14010998,.8809,.8229,.3883
2022-01-15,"Undisclosed_or_missing",4245,,1482,45,0,,,
2022-01-16,"05-11yrs",536013,,71471,0,1078527,.4970,.0663,.0000
2022-01-16,"12-17yrs",831552,,796469,10986,961342,.8650,.8285,.0114
2022-01-16,"18-29yrs",2145449,,2042893,644632,2485231,.8633,.8220,.2594
2022-01-16,"30-39yrs",1811094,,1743831,662087,2034796,.8901,.8570,.3254
2022-01-16,"40-49yrs",1665589,,1621856,718501,1853436,.8986,.8751,.3877
2022-01-16,"50-59yrs",1844654,,1806296,1002322,2042065,.9033,.8845,.4908
2022-01-16,"60-69yrs",1710284,,1681043,1127226,1765205,.9689,.9523,.6386
2022-01-16,"70-79yrs",1135407,,1118657,860321,1134561,.9999,.9860,.7583
2022-01-16,"80+",673227,,657327,509876,655835,.9999,.9999,.7774
2022-01-16,"Adults_18plus",10985704,,10671903,5524965,11971129,.9177,.8915,.4615
2022-01-16,"Ontario_12plus",11817256,,11468372,5535951,12932471,.9138,.8868,.4281
2022-01-16,"Ontario_5plus",12353269,,11539843,5535951,14010998,.8817,.8236,.3951
2022-01-16,"Undisclosed_or_missing",4420,,1468,45,0,,,
2022-01-17,"05-11yrs",540193,,76425,0,1078527,.5009,.0709,.0000
2022-01-17,"12-17yrs",831844,,796732,11268,961342,.8653,.8288,.0117
2022-01-17,"18-29yrs",2146286,,2043517,656820,2485231,.8636,.8223,.2643
2022-01-17,"30-39yrs",1811594,,1744205,671981,2034796,.8903,.8572,.3302
2022-01-17,"40-49yrs",1665895,,1622111,728364,1853436,.8988,.8752,.3930
2022-01-17,"50-59yrs",1844947,,1806573,1011782,2042065,.9035,.8847,.4955
2022-01-17,"60-69yrs",1710529,,1681245,1134353,1765205,.9690,.9524,.6426
2022-01-17,"70-79yrs",1135519,,1118738,863322,1134561,.9999,.9861,.7609
2022-01-17,"80+",673255,,657357,511200,655835,.9999,.9999,.7795
2022-01-17,"Adults_18plus",10988025,,10673746,5577822,11971129,.9179,.8916,.4659
2022-01-17,"Ontario_12plus",11819869,,11470478,5589090,12932471,.9140,.8870,.4322
2022-01-17,"Ontario_5plus",12360062,,11546903,5589090,14010998,.8822,.8241,.3989
2022-01-17,"Undisclosed_or_missing",4527,,1468,46,0,,,
2022-01-18,"05-11yrs",540898,,77150,0,1078527,.5015,.0715,.0000
2022-01-18,"12-17yrs",832018,,796917,11408,961342,.8655,.8290,.0119
2022-01-18,"18-29yrs",2147246,,2044504,662359,2485231,.8640,.8227,.2665
2022-01-18,"30-39yrs",1812187,,1744825,677277,2034796,.8906,.8575,.3328
2022-01-18,"40-49yrs",1666254,,1622503,734067,1853436,.8990,.8754,.3961
2022-01-18,"50-59yrs",1845254,,1806922,1018035,2042065,.9036,.8849,.4985
2022-01-18,"60-69yrs",1710749,,1681487,1140171,1765205,.9692,.9526,.6459
2022-01-18,"70-79yrs",1135619,,1118844,865735,1134561,.9999,.9861,.7631
2022-01-18,"80+",673285,,657394,512214,655835,.9999,.9999,.7810
2022-01-18,"Adults_18plus",10990594,,10676479,5609858,11971129,.9181,.8919,.4686
2022-01-18,"Ontario_12plus",11822612,,11473396,5621266,12932471,.9142,.8872,.4347
2022-01-18,"Ontario_5plus",12363510,,11550546,5621266,14010998,.8824,.8244,.4012
2022-01-18,"Undisclosed_or_missing",4544,,1461,46,0,,,
2022-01-19,"05-11yrs",543505,,80780,0,1078527,.5039,.0749,.0000
2022-01-19,"12-17yrs",832348,,797311,11760,961342,.8658,.8294,.0122
2022-01-19,"18-29yrs",2149359,,2046602,677476,2485231,.8649,.8235,.2726
2022-01-19,"30-39yrs",1813270,,1745810,691303,2034796,.8911,.8580,.3397
2022-01-19,"40-49yrs",1666894,,1623198,748949,1853436,.8994,.8758,.4041
2022-01-19,"50-59yrs",1845739,,1807466,1034196,2042065,.9039,.8851,.5064
2022-01-19,"60-69yrs",1711131,,1681846,1155149,1765205,.9694,.9528,.6544
2022-01-19,"70-79yrs",1135786,,1118992,872947,1134561,.9999,.9863,.7694
2022-01-19,"80+",673347,,657440,515476,655835,.9999,.9999,.7860
2022-01-19,"Adults_18plus",10995526,,10681354,5695496,11971129,.9185,.8923,.4758
2022-01-19,"Ontario_12plus",11827874,,11478665,5707256,12932471,.9146,.8876,.4413
2022-01-19,"Ontario_5plus",12371379,,11559445,5707256,14010998,.8830,.8250,.4073
2022-01-19,"Undisclosed_or_missing",4668,,1426,48,0,,,
2022-01-20,"05-11yrs",546482,,84369,0,1078527,.5067,.0782,.0000
2022-01-20,"12-17yrs",832701,,797714,12102,961342,.8662,.8298,.0126
2022-01-20,"18-29yrs",2151907,,2048682,693149,2485231,.8659,.8243,.2789
2022-01-20,"30-39yrs",1814551,,1746996,705795,2034796,.8918,.8586,.3469
2022-01-20,"40-49yrs",1667530,,1623851,763824,1853436,.8997,.8761,.4121
2022-01-20,"50-59yrs",1846294,,1808134,1049946,2042065,.9041,.8854,.5142
2022-01-20,"60-69yrs",1711572,,1682263,1169625,1765205,.9696,.9530,.6626
2022-01-20,"70-79yrs",1135976,,1119161,880156,1134561,.9999,.9864,.7758
2022-01-20,"80+",673425,,657509,518934,655835,.9999,.9999,.7913
2022-01-20,"Adults_18plus",11001255,,10686596,5781429,11971129,.9190,.8927,.4829
2022-01-20,"Ontario_12plus",11833956,,11484310,5793531,12932471,.9151,.8880,.4480
2022-01-20,"Ontario_5plus",12380438,,11568679,5793531,14010998,.8836,.8257,.4135
2022-01-20,"Undisclosed_or_missing",4786,,1397,47,0,,,
2022-01-21,"05-11yrs",549527,,89077,0,1078527,.5095,.0826,.0000
2022-01-21,"12-17yrs",833069,,798166,12422,961342,.8666,.8303,.0129
2022-01-21,"18-29yrs",2154007,,2050755,707655,2485231,.8667,.8252,.2847
2022-01-21,"30-39yrs",1815781,,1748246,719866,2034796,.8924,.8592,.3538
2022-01-21,"40-49yrs",1668213,,1624570,778193,1853436,.9001,.8765,.4199
2022-01-21,"50-59yrs",1846909,,1808759,1065151,2042065,.9044,.8857,.5216
2022-01-21,"60-69yrs",1712021,,1682722,1183694,1765205,.9699,.9533,.6706
2022-01-21,"70-79yrs",1136218,,1119392,887158,1134561,.9999,.9866,.7819
2022-01-21,"80+",673490,,657578,522328,655835,.9999,.9999,.7964
2022-01-21,"Adults_18plus",11006639,,10692022,5864045,11971129,.9194,.8932,.4898
2022-01-21,"Ontario_12plus",11839708,,11490188,5876467,12932471,.9155,.8885,.4544
2022-01-21,"Ontario_5plus",12389235,,11579265,5876467,14010998,.8843,.8264,.4194
2022-01-21,"Undisclosed_or_missing",4903,,1378,50,0,,,
2022-01-22,"05-11yrs",554987,,97660,0,1078527,.5146,.0905,.0000
2022-01-22,"12-17yrs",833445,,798599,12765,961342,.8670,.8307,.0133
2022-01-22,"18-29yrs",2156255,,2052835,722417,2485231,.8676,.8260,.2907
2022-01-22,"30-39yrs",1817097,,1749629,734526,2034796,.8930,.8599,.3610
2022-01-22,"40-49yrs",1668898,,1625357,792615,1853436,.9004,.8769,.4276
2022-01-22,"50-59yrs",1847383,,1809293,1079461,2042065,.9047,.8860,.5286
2022-01-22,"60-69yrs",1712364,,1683081,1195719,1765205,.9701,.9535,.6774
2022-01-22,"70-79yrs",1136397,,1119580,892739,1134561,.9999,.9868,.7869
2022-01-22,"80+",673560,,657646,525053,655835,.9999,.9999,.8006
2022-01-22,"Adults_18plus",11011954,,10697421,5942530,11971129,.9199,.8936,.4964
2022-01-22,"Ontario_12plus",11845399,,11496020,5955295,12932471,.9159,.8889,.4605
2022-01-22,"Ontario_5plus",12400386,,11593680,5955295,14010998,.8850,.8275,.4250
2022-01-22,"Undisclosed_or_missing",5091,,1372,50,0,,,
2022-01-23,"05-11yrs",560055,,109310,0,1078527,.5193,.1014,.0000
2022-01-23,"12-17yrs",833784,,799056,13084,961342,.8673,.8312,.0136
2022-01-23,"18-29yrs",2157585,,2053927,734655,2485231,.8682,.8265,.2956
2022-01-23,"30-39yrs",1817815,,1750235,745023,2034796,.8934,.8602,.3661
2022-01-23,"40-49yrs",1669304,,1625744,802890,1853436,.9007,.8772,.4332
2022-01-23,"50-59yrs",1847669,,1809620,1089546,2042065,.9048,.8862,.5336
2022-01-23,"60-69yrs",1712601,,1683258,1203248,1765205,.9702,.9536,.6816
2022-01-23,"70-79yrs",1136497,,1119677,895739,1134561,.9999,.9869,.7895
2022-01-23,"80+",673587,,657675,526490,655835,.9999,.9999,.8028
2022-01-23,"Adults_18plus",11015058,,10700136,5997591,11971129,.9201,.8938,.5010
2022-01-23,"Ontario_12plus",11848842,,11499192,6010675,12932471,.9162,.8892,.4648
2022-01-23,"Ontario_5plus",12408897,,11608502,6010675,14010998,.8857,.8285,.4290
2022-01-23,"Undisclosed_or_missing",5287,,1377,51,0,,,
2022-01-24,"05-11yrs",562001,,115894,0,1078527,.5211,.1075,.0000
2022-01-24,"12-17yrs",833948,,799246,13271,961342,.8675,.8314,.0138
2022-01-24,"18-29yrs",2158579,,2054754,742017,2485231,.8686,.8268,.2986
2022-01-24,"30-39yrs",1818310,,1750647,750669,2034796,.8936,.8604,.3689
2022-01-24,"40-49yrs",1669522,,1625951,808459,1853436,.9008,.8773,.4362
2022-01-24,"50-59yrs",1847855,,1809815,1095087,2042065,.9049,.8863,.5363
2022-01-24,"60-69yrs",1712757,,1683396,1207408,1765205,.9703,.9537,.6840
2022-01-24,"70-79yrs",1136548,,1119731,897416,1134561,.9999,.9869,.7910
2022-01-24,"80+",673603,,657696,527257,655835,.9999,.9999,.8039
2022-01-24,"Adults_18plus",11017174,,10701990,6028313,11971129,.9203,.8940,.5036
2022-01-24,"Ontario_12plus",11851122,,11501236,6041584,12932471,.9164,.8893,.4672
2022-01-24,"Ontario_5plus",12413123,,11617130,6041584,14010998,.8860,.8291,.4312
2022-01-24,"Undisclosed_or_missing",5418,,1380,52,0,,,
2022-01-25,"05-11yrs",563560,,121832,0,1078527,.5225,.1130,.0000
2022-01-25,"12-17yrs",834213,,799546,13477,961342,.8678,.8317,.0140
2022-01-25,"18-29yrs",2160449,,2056800,752080,2485231,.8693,.8276,.3026
2022-01-25,"30-39yrs",1819280,,1751659,759262,2034796,.8941,.8609,.3731
2022-01-25,"40-49yrs",1669975,,1626513,816703,1853436,.9010,.8776,.4406
2022-01-25,"50-59yrs",1848232,,1810256,1103854,2042065,.9051,.8865,.5406
2022-01-25,"60-69yrs",1713080,,1683731,1215082,1765205,.9705,.9538,.6884
2022-01-25,"70-79yrs",1136697,,1119888,901347,1134561,.9999,.9871,.7944
2022-01-25,"80+",673653,,657746,529001,655835,.9999,.9999,.8066
2022-01-25,"Adults_18plus",11021366,,10706593,6077329,11971129,.9207,.8944,.5077
2022-01-25,"Ontario_12plus",11855579,,11506139,6090806,12932471,.9167,.8897,.4710
2022-01-25,"Ontario_5plus",12419139,,11627971,6090806,14010998,.8864,.8299,.4347
2022-01-25,"Undisclosed_or_missing",5554,,1386,52,0,,,
2022-01-26,"05-11yrs",565826,,132097,0,1078527,.5246,.1225,.0000
2022-01-26,"12-17yrs",834503,,799950,13776,961342,.8681,.8321,.0143
2022-01-26,"18-29yrs",2162245,,2058746,762874,2485231,.8700,.8284,.3070
2022-01-26,"30-39yrs",1820267,,1752779,768735,2034796,.8946,.8614,.3778
2022-01-26,"40-49yrs",1670529,,1627124,826180,1853436,.9013,.8779,.4458
2022-01-26,"50-59yrs",1848704,,1810749,1113965,2042065,.9053,.8867,.5455
2022-01-26,"60-69yrs",1713382,,1684089,1224425,1765205,.9706,.9540,.6936
2022-01-26,"70-79yrs",1136832,,1120060,906035,1134561,.9999,.9872,.7986
2022-01-26,"80+",673718,,657826,531244,655835,.9999,.9999,.8100
2022-01-26,"Adults_18plus",11025677,,10711373,6133458,11971129,.9210,.8948,.5124
2022-01-26,"Ontario_12plus",11860180,,11511323,6147234,12932471,.9171,.8901,.4753
2022-01-26,"Ontario_5plus",12426006,,11643420,6147234,14010998,.8869,.8310,.4387
2022-01-26,"Undisclosed_or_missing",5732,,1380,52,0,,,
2022-01-27,"05-11yrs",568093,,142242,0,1078527,.5267,.1319,.0000
2022-01-27,"12-17yrs",834829,,800357,14054,961342,.8684,.8325,.0146
2022-01-27,"18-29yrs",2164346,,2060822,773802,2485231,.8709,.8292,.3114
2022-01-27,"30-39yrs",1821280,,1753947,778715,2034796,.8951,.8620,.3827
2022-01-27,"40-49yrs",1671112,,1627831,835617,1853436,.9016,.8783,.4508
2022-01-27,"50-59yrs",1849147,,1811294,1124016,2042065,.9055,.8870,.5504
2022-01-27,"60-69yrs",1713701,,1684467,1233368,1765205,.9708,.9543,.6987
2022-01-27,"70-79yrs",1136984,,1120222,910393,1134561,.9999,.9874,.8024
2022-01-27,"80+",673763,,657875,533443,655835,.9999,.9999,.8134
2022-01-27,"Adults_18plus",11030333,,10716458,6189354,11971129,.9214,.8952,.5170
2022-01-27,"Ontario_12plus",11865162,,11516815,6203408,12932471,.9175,.8905,.4797
2022-01-27,"Ontario_5plus",12433255,,11659057,6203408,14010998,.8874,.8321,.4428
2022-01-27,"Undisclosed_or_missing",5857,,1365,55,0,,,
2022-01-28,"05-11yrs",570239,,152830,0,1078527,.5287,.1417,.0000
2022-01-28,"12-17yrs",835159,,800830,14382,961342,.8687,.8330,.0150
2022-01-28,"18-29yrs",2166229,,2062879,784602,2485231,.8716,.8301,.3157
2022-01-28,"30-39yrs",1822317,,1755148,788248,2034796,.8956,.8626,.3874
2022-01-28,"40-49yrs",1671664,,1628511,844931,1853436,.9019,.8786,.4559
2022-01-28,"50-59yrs",1849551,,1811795,1133567,2042065,.9057,.8872,.5551
2022-01-28,"60-69yrs",1714016,,1684858,1242023,1765205,.9710,.9545,.7036
2022-01-28,"70-79yrs",1137123,,1120388,914723,1134561,.9999,.9875,.8062
2022-01-28,"80+",673815,,657939,535587,655835,.9999,.9999,.8166
2022-01-28,"Adults_18plus",11034715,,10721518,6243681,11971129,.9218,.8956,.5216
2022-01-28,"Ontario_12plus",11869874,,11522348,6258063,12932471,.9178,.8910,.4839
2022-01-28,"Ontario_5plus",12440113,,11675178,6258063,14010998,.8879,.8333,.4467
2022-01-28,"Undisclosed_or_missing",5987,,1343,56,0,,,
2022-01-29,"05-11yrs",573135,,166994,0,1078527,.5314,.1548,.0000
2022-01-29,"12-17yrs",835511,,801422,14781,961342,.8691,.8336,.0154
2022-01-29,"18-29yrs",2168240,,2065069,796482,2485231,.8725,.8309,.3205
2022-01-29,"30-39yrs",1823434,,1756471,799499,2034796,.8961,.8632,.3929
2022-01-29,"40-49yrs",1672196,,1629215,855559,1853436,.9022,.8790,.4616
2022-01-29,"50-59yrs",1849984,,1812308,1143997,2042065,.9059,.8875,.5602
2022-01-29,"60-69yrs",1714352,,1685221,1250554,1765205,.9712,.9547,.7084
2022-01-29,"70-79yrs",1137256,,1120523,918592,1134561,.9999,.9876,.8096
2022-01-29,"80+",673861,,657984,537410,655835,.9999,.9999,.8194
2022-01-29,"Adults_18plus",11039323,,10726791,6302093,11971129,.9222,.8961,.5264
2022-01-29,"Ontario_12plus",11874834,,11528213,6316874,12932471,.9182,.8914,.4885
2022-01-29,"Ontario_5plus",12447969,,11695207,6316874,14010998,.8884,.8347,.4509
2022-01-29,"Undisclosed_or_missing",6185,,1338,57,0,,,
2022-01-30,"05-11yrs",576289,,185239,0,1078527,.5343,.1718,.0000
2022-01-30,"12-17yrs",835774,,801861,15051,961342,.8694,.8341,.0157
2022-01-30,"18-29yrs",2169355,,2066180,804497,2485231,.8729,.8314,.3237
2022-01-30,"30-39yrs",1824117,,1757188,807511,2034796,.8965,.8636,.3969
2022-01-30,"40-49yrs",1672553,,1629625,863494,1853436,.9024,.8792,.4659
2022-01-30,"50-59yrs",1850209,,1812568,1151747,2042065,.9060,.8876,.5640
2022-01-30,"60-69yrs",1714510,,1685384,1255927,1765205,.9713,.9548,.7115
2022-01-30,"70-79yrs",1137322,,1120604,920709,1134561,.9999,.9877,.8115
2022-01-30,"80+",673884,,658013,538423,655835,.9999,.9999,.8210
2022-01-30,"Adults_18plus",11041950,,10729562,6342308,11971129,.9224,.8963,.5298
2022-01-30,"Ontario_12plus",11877724,,11531423,6357359,12932471,.9184,.8917,.4916
2022-01-30,"Ontario_5plus",12454013,,11716662,6357359,14010998,.8889,.8362,.4537
2022-01-30,"Undisclosed_or_missing",6387,,1394,57,0,,,
2022-01-31,"05-11yrs",577482,,193656,0,1078527,.5354,.1796,.0000
2022-01-31,"12-17yrs",835941,,802164,15226,961342,.8696,.8344,.0158
2022-01-31,"18-29yrs",2170069,,2066923,809498,2485231,.8732,.8317,.3257
2022-01-31,"30-39yrs",1824503,,1757642,811803,2034796,.8967,.8638,.3990
2022-01-31,"40-49yrs",1672739,,1629868,867879,1853436,.9025,.8794,.4683
2022-01-31,"50-59yrs",1850339,,1812727,1155751,2042065,.9061,.8877,.5660
2022-01-31,"60-69yrs",1714623,,1685495,1258972,1765205,.9713,.9548,.7132
2022-01-31,"70-79yrs",1137378,,1120666,921984,1134561,.9999,.9878,.8126
2022-01-31,"80+",673903,,658032,539004,655835,.9999,.9999,.8219
2022-01-31,"Adults_18plus",11043554,,10731353,6364891,11971129,.9225,.8964,.5317
2022-01-31,"Ontario_12plus",11879495,,11533517,6380117,12932471,.9186,.8918,.4933
2022-01-31,"Ontario_5plus",12456977,,11727173,6380117,14010998,.8891,.8370,.4554
2022-01-31,"Undisclosed_or_missing",6496,,1405,59,0,,,
2022-02-01,"05-11yrs",578672,,200386,0,1078527,.5365,.1858,.0000
2022-02-01,"12-17yrs",836260,,802635,15502,961342,.8699,.8349,.0161
2022-02-01,"18-29yrs",2171785,,2069052,816688,2485231,.8739,.8325,.3286
2022-02-01,"30-39yrs",1825362,,1758811,818220,2034796,.8971,.8644,.4021
2022-02-01,"40-49yrs",1673216,,1630496,874083,1853436,.9028,.8797,.4716
2022-02-01,"50-59yrs",1850638,,1813175,1162679,2042065,.9063,.8879,.5694
2022-02-01,"60-69yrs",1714878,,1685816,1265001,1765205,.9715,.9550,.7166
2022-02-01,"70-79yrs",1137499,,1120802,924982,1134561,.9999,.9879,.8153
2022-02-01,"80+",673939,,658081,540484,655835,.9999,.9999,.8241
2022-02-01,"Adults_18plus",11047317,,10736233,6402137,11971129,.9228,.8968,.5348
2022-02-01,"Ontario_12plus",11883577,,11538868,6417639,12932471,.9189,.8922,.4962
2022-02-01,"Ontario_5plus",12462249,,11739254,6417639,14010998,.8895,.8379,.4580
2022-02-01,"Undisclosed_or_missing",6606,,1397,60,0,,,
2022-02-02,"05-11yrs",580140,,209379,0,1078527,.5379,.1941,.0000
2022-02-02,"12-17yrs",836607,,803176,15800,961342,.8702,.8355,.0164
2022-02-02,"18-29yrs",2173815,,2071815,824255,2485231,.8747,.8337,.3317
2022-02-02,"30-39yrs",1826417,,1760133,825092,2034796,.8976,.8650,.4055
2022-02-02,"40-49yrs",1673718,,1631240,880723,1853436,.9030,.8801,.4752
2022-02-02,"50-59yrs",1851049,,1813740,1169747,2042065,.9065,.8882,.5728
2022-02-02,"60-69yrs",1715163,,1686198,1271537,1765205,.9717,.9552,.7203
2022-02-02,"70-79yrs",1137611,,1120954,928379,1134561,.9999,.9880,.8183
2022-02-02,"80+",673975,,658133,542122,655835,.9999,.9999,.8266
2022-02-02,"Adults_18plus",11051748,,10742213,6441855,11971129,.9232,.8973,.5381
2022-02-02,"Ontario_12plus",11888355,,11545389,6457655,12932471,.9193,.8927,.4993
2022-02-02,"Ontario_5plus",12468495,,11754768,6457655,14010998,.8899,.8390,.4609
2022-02-02,"Undisclosed_or_missing",6712,,1391,59,0,,,
2022-02-03,"05-11yrs",581460,,217883,0,1078527,.5391,.2020,.0000
2022-02-03,"12-17yrs",836951,,803705,16117,961342,.8706,.8360,.0168
2022-02-03,"18-29yrs",2175794,,2074244,831333,2485231,.8755,.8346,.3345
2022-02-03,"30-39yrs",1827440,,1761595,831508,2034796,.8981,.8657,.4086
2022-02-03,"40-49yrs",1674259,,1631948,886993,1853436,.9033,.8805,.4786
2022-02-03,"50-59yrs",1851431,,1814275,1176062,2042065,.9066,.8885,.5759
2022-02-03,"60-69yrs",1715476,,1686575,1276989,1765205,.9718,.9555,.7234
2022-02-03,"70-79yrs",1137748,,1121111,931007,1134561,.9999,.9881,.8206
2022-02-03,"80+",674013,,658190,543456,655835,.9999,.9999,.8286
2022-02-03,"Adults_18plus",11056161,,10747938,6477348,11971129,.9236,.8978,.5411
2022-02-03,"Ontario_12plus",11893112,,11551643,6493465,12932471,.9196,.8932,.5021
2022-02-03,"Ontario_5plus",12474572,,11769526,6493465,14010998,.8903,.8400,.4635
2022-02-03,"Undisclosed_or_missing",6871,,1382,58,0,,,
2022-02-04,"05-11yrs",582596,,225795,0,1078527,.5402,.2094,.0000
2022-02-04,"12-17yrs",837226,,804134,16347,961342,.8709,.8365,.0170
2022-02-04,"18-29yrs",2177604,,2076793,837237,2485231,.8762,.8357,.3369
2022-02-04,"30-39yrs",1828315,,1762777,836938,2034796,.8985,.8663,.4113
2022-02-04,"40-49yrs",1674743,,1632635,892079,1853436,.9036,.8809,.4813
2022-02-04,"50-59yrs",1851764,,1814734,1181341,2042065,.9068,.8887,.5785
2022-02-04,"60-69yrs",1715683,,1686836,1281095,1765205,.9719,.9556,.7257
2022-02-04,"70-79yrs",1137871,,1121259,932933,1134561,.9999,.9883,.8223
2022-02-04,"80+",674047,,658235,544375,655835,.9999,.9999,.8300
2022-02-04,"Adults_18plus",11060027,,10753269,6505998,11971129,.9239,.8983,.5435
2022-02-04,"Ontario_12plus",11897253,,11557403,6522345,12932471,.9200,.8937,.5043
2022-02-04,"Ontario_5plus",12479849,,11783198,6522345,14010998,.8907,.8410,.4655
2022-02-04,"Undisclosed_or_missing",6936,,1345,61,0,,,
2022-02-05,"05-11yrs",584154,,236799,0,1078527,.5416,.2196,.0000
2022-02-05,"12-17yrs",837599,,804675,16643,961342,.8713,.8370,.0173
2022-02-05,"18-29yrs",2179547,,2079415,845555,2485231,.8770,.8367,.3402
2022-02-05,"30-39yrs",1829312,,1764220,844716,2034796,.8990,.8670,.4151
2022-02-05,"40-49yrs",1675190,,1633364,899179,1853436,.9038,.8813,.4851
2022-02-05,"50-59yrs",1852137,,1815311,1188432,2042065,.9070,.8890,.5820
2022-02-05,"60-69yrs",1715963,,1687239,1285985,1765205,.9721,.9558,.7285
2022-02-05,"70-79yrs",1137969,,1121407,935055,1134561,.9999,.9884,.8242
2022-02-05,"80+",674081,,658288,545406,655835,.9999,.9999,.8316
2022-02-05,"Adults_18plus",11064199,,10759244,6544328,11971129,.9242,.8988,.5467
2022-02-05,"Ontario_12plus",11901798,,11563919,6560971,12932471,.9203,.8942,.5073
2022-02-05,"Ontario_5plus",12485952,,11800718,6560971,14010998,.8912,.8422,.4683
2022-02-05,"Undisclosed_or_missing",7083,,1340,61,0,,,
2022-02-06,"05-11yrs",586117,,250443,0,1078527,.5434,.2322,.0000
2022-02-06,"12-17yrs",837878,,805171,16874,961342,.8716,.8375,.0176
2022-02-06,"18-29yrs",2180537,,2080503,851727,2485231,.8774,.8371,.3427
2022-02-06,"30-39yrs",1829839,,1764910,850574,2034796,.8993,.8674,.4180
2022-02-06,"40-49yrs",1675471,,1633724,905059,1853436,.9040,.8815,.4883
2022-02-06,"50-59yrs",1852354,,1815621,1193988,2042065,.9071,.8891,.5847
2022-02-06,"60-69yrs",1716138,,1687423,1289750,1765205,.9722,.9559,.7307
2022-02-06,"70-79yrs",1138036,,1121465,936416,1134561,.9999,.9885,.8254
2022-02-06,"80+",674099,,658310,546053,655835,.9999,.9999,.8326
2022-02-06,"Adults_18plus",11066474,,10761956,6573567,11971129,.9244,.8990,.5491
2022-02-06,"Ontario_12plus",11904352,,11567127,6590441,12932471,.9205,.8944,.5096
2022-02-06,"Ontario_5plus",12490469,,11817570,6590441,14010998,.8915,.8434,.4704
2022-02-06,"Undisclosed_or_missing",7259,,1366,61,0,,,
2022-02-07,"05-11yrs",586977,,256833,0,1078527,.5442,.2381,.0000
2022-02-07,"12-17yrs",838011,,805433,16980,961342,.8717,.8378,.0177
2022-02-07,"18-29yrs",2181085,,2081186,854613,2485231,.8776,.8374,.3439
2022-02-07,"30-39yrs",1830082,,1765241,853381,2034796,.8994,.8675,.4194
2022-02-07,"40-49yrs",1675597,,1633925,907858,1853436,.9040,.8816,.4898
2022-02-07,"50-59yrs",1852473,,1815779,1196398,2042065,.9072,.8892,.5859
2022-02-07,"60-69yrs",1716208,,1687511,1291333,1765205,.9722,.9560,.7315
2022-02-07,"70-79yrs",1138075,,1121498,937102,1134561,.9999,.9885,.8260
2022-02-07,"80+",674110,,658326,546363,655835,.9999,.9999,.8331
2022-02-07,"Adults_18plus",11067630,,10763466,6587048,11971129,.9245,.8991,.5502
2022-02-07,"Ontario_12plus",11905641,,11568899,6604028,12932471,.9206,.8946,.5107
2022-02-07,"Ontario_5plus",12492618,,11825732,6604028,14010998,.8916,.8440,.4713
2022-02-07,"Undisclosed_or_missing",7377,,1384,61,0,,,
2022-02-08,"05-11yrs",587729,,261423,0,1078527,.5449,.2424,.0000
2022-02-08,"12-17yrs",838268,,805820,17181,961342,.8720,.8382,.0179
2022-02-08,"18-29yrs",2182556,,2083362,859124,2485231,.8782,.8383,.3457
2022-02-08,"30-39yrs",1830763,,1766285,857472,2034796,.8997,.8680,.4214
2022-02-08,"40-49yrs",1675998,,1634506,911857,1853436,.9043,.8819,.4920
2022-02-08,"50-59yrs",1852789,,1816268,1200397,2042065,.9073,.8894,.5878
2022-02-08,"60-69yrs",1716415,,1687833,1294897,1765205,.9724,.9562,.7336
2022-02-08,"70-79yrs",1138148,,1121626,938975,1134561,.9999,.9886,.8276
2022-02-08,"80+",674147,,658374,547338,655835,.9999,.9999,.8346
2022-02-08,"Adults_18plus",11070816,,10768254,6610060,11971129,.9248,.8995,.5522
2022-02-08,"Ontario_12plus",11909084,,11574074,6627241,12932471,.9209,.8950,.5124
2022-02-08,"Ontario_5plus",12496813,,11835497,6627241,14010998,.8919,.8447,.4730
2022-02-08,"Undisclosed_or_missing",7457,,1379,64,0,,,
2022-02-09,"05-11yrs",588648,,267429,0,1078527,.5458,.2480,.0000
